COMP4952|5274868|Qiu, Leon Jonathan                                |3781/3|ACTLD1|069.539|21T1|20020723|M
COMP1531|5285384|Li, Hannah Hannah Sophia Catherine Ying           |8543|COMPA1|073.739|21T1|19910314|F
COMP1511|5243218|Zhao, Xin Grace Anna                              |8543|SENGAH|053.776|21T1|20020228|F
COMP1511|5297817|Liu, Yilin                                        |3784/1|SENGAH|073.406|21T1|19991013|F
COMP9900|5241881|Deng, Thomas Tong Yiming                          |3784/1|COMPY1|032.884|21T1|19991015|M
COMP9021|5229352|Li, David Luke Aaron                              |8543|COMPA1|012.666|21T1|19771120|M
COMP9517|5297100|Trinh, Ka                                         |5543|DPENP1|022.852|21T1|19940113|M
COMP1531|5259374|Wu, Aaron Arthur Jing Muhammad                    |8543|COMPAS|042.017|21T1|19971113|M
COMP6441|5293018|Nguyen, Anna Yi                                   |3707/2|COMPBH|091.279|21T1|19991120|F
COMP9331|5237808|Wang, Jiawei                                      |3707/3|COMPA1 MTRNAH|079.684|21T1|20000920|M
COMP1511|5276798|Hu, Ali Samuel                                    |3648/4|DPENG1|065.161|21T1|19980508|M
COMP2521|5255152|Liu, James                                        |3778/1|SENGAH|076.426|21T1|19910521|M
ENGG1811|5298118|Wang, Jessica Jing Jiaqi                          |8543|COMPA1|059.389|21T1|20010305|F
COMP1531|5263008|Guo, George Tony Jacob                            |3707/1|COMPY1 MTRNAH|079.030|21T1|20030425|M
DPGE1002|5263025|Dong, Shu Yi                                      |3778/3|COMPAS COMPDS|032.910|21T1|20010214|F
COMP9318|5207861|Liu, Aaron Karl                                   |3778/2|COMPCS|022.927|21T1|20000623|M
COMP2521|5259937|Zhang, Joshua Joseph Rahul Yixuan                 |8543|COMPA1|099.654|21T1|20020904|M
SENG2021|5228555|Zheng, Peter Martin                               |3707/3|UNDL-U|010.600|21T1|19960725|M
COMP3311|5291016|Wong, Joel                                        |3782/1|DPENG1|078.269|21T1|19970730|M
COMP2521|5299106|Chen, Xin Catherine                               |3785/5|COMPA1|003.723|21T1|20010528|F
COMP6441|5224183|Han, Xinyi                                        |1650|DPENG1|048.804|21T1|20010715|F
COMP1511|5280992|Wang, Ethan Dylan                                 |8543|COMPA1|024.095|21T1|19900211|M
COMP1511|5200256|Wu, Xin Jessica                                   |3707/2|COMPAS|057.191|21T1|20011229|F
COMP9315|5288005|Xu, Rachel                                        |3778/2|MTRNAH|041.305|21T1|19990526|F
COMP1511|5247121|Chen, Hannah Xin Jiaqi                            |8543|COMPA1|096.334|21T1|20021112|F
COMP3411|5286304|Zhang, Andrew Andy                                |8543|COMPA1|052.855|21T1|20021014|M
COMP3821|5200534|Luo, Yuxin Yi Charles                             |3784/4|DPSTP1|088.026|21T1|19930831|M
COMP1511|5222108|Wang, Ethan Leon Jeffrey                          |8543|COMPA1|048.761|21T1|20011001|M
COMP1511|5295999|Shen, .                                           |3707/2|COMPCS|050.800|21T1|20021230|M
COMP3411|5262048|Liu, Cameron Stephen                              |3707/1|COMPAS|040.933|21T1|19970722|M
COMP3311|5249789|Gupta, Mohammad                                   |7001/1|MANFBH|057.465|21T1|19990707|M
COMP9318|5202922|Nguyen, Aaron Jing                                |8543|COMPCS|021.065|21T1|19970305|M
COMP6451|5291162|Tran, Dean                                        |3785/3|GMATDH|027.091|21T1|19971115|M
DPBS1140|5245837|Wang, Steven Paul                                 |3707/1|SENGAH|058.691|21T1|20000527|M
COMP2041|5295199|Zhu, Jiaqi Jennifer                               |3778/1|COMPA1|035.847|21T1|20030226|F
COMP9417|5266722|Huang, Oliver John Yue Caleb                      |3778/1|COMPA1|067.226|21T1|20000619|M
COMP6841|5232197|Li, Sarah                                         |8543|COMPA1|018.259|21T1|19991102|F
COMP1531|5239385|Zhou, Alice                                       |8543|COMPA1|070.162|21T1|20020511|F
DPST1081|5211333|Li, Grace Siqi Xinyi                              |8543|COMPA1|047.532|21T1|19970106|F
COMP9315|5241091|Tang, Alexander Rui Rui                           |3778/2|COMPA1 FINSA1|081.570|21T1|19960725|M
COMP9315|5242403|Nguyen, Jack                                      |3707/1|COMPCS|064.100|21T1|19960305|M
COMP1511|5281043|Shao, Steven Steven                               |3707/3|CEICAH|030.496|21T1|19951021|M
COMP3231|5226188|Lu, George                                        |3707/1|SENGAH|049.072|21T1|20010219|M
COMP3411|5271773|Liu, James Daniel Zihan                           |8543|COMPA1|080.643|21T1|20011009|M
COMP9315|5223251|Zhu, Brian Yi George                              |3707/2|MTRNAH|005.561|21T1|20000519|M
COMP3131|5238457|Dong, Thomas                                      |3778/1|SENGAH|034.442|21T1|19980301|M
ENGG1811|5262936|Li, Nicholas Yiming                               |3707/1|COMPA1|051.605|21T1|19970725|M
COMP9447|5254274|Wu, Xinyi Ying Jing Hannah                        |3707/2|COMPA1|029.360|21T1|19981022|F
COMP3331|5217196|Lee, Martin Varun                                 |3707/4|COMPSS|034.891|21T1|19980923|M
COMP1531|5267330|Yu, Anthony                                       |7004/1|COMPER|043.652|21T1|20010427|M
COMP1531|5263934|Liu, Angela                                       |3706/3|ENGGAH|040.326|21T1|19890819|F
COMP9318|5217020|Wang, Xin Emily Xinyi                             |8543|COMPA1|063.691|21T1|19850120|F
COMP3411|5207234|Huang, James Arthur Richard                       |8543|COMPA1|081.455|21T1|19960605|M
COMP9021|5238422|Jiang, Sarah Angela                               |3781/3|FINSA1 SENGAH|084.778|21T1|19980201|F
COMP1531|5219541|Zhang, Kevin Richard                              |8543|COMPA1|010.054|21T1|19910416|M
ENGG1811|5268685|Wang, Yue Sophia Hannah                           |3785/3|COMPER|033.749|21T1|20020120|F
DPST1021|5282877|Wang, Sarah                                       |8543|COMPA1|043.965|21T1|20000331|F
COMP9315|5252296|Ng, Robert Michael                                |8719/1|ACCTA1 COMPI1|023.099|21T1|20011121|M
COMP1511|5280904|Mo, Derek Jiawei Brendan Anson                    |4515/1|PSYCA1 SENGAH|060.845|21T1|19960610|M
COMP3331|5288588|Li, Andrew                                        |8543|COMPA1|062.419|21T1|20011130|M
COMP6080|5281039|Lin, Jiahao Zihan Rui Yuchen John                 |3789/1|COMPY1 ELECAH|067.373|21T1|20000821|M
SENG3011|5230699|Zhou, Daniel Derek                                |3778/1|MTRNAH|031.887|21T1|19980805|M
COMP9318|5232131|Xu, Yilin                                         |3778/3|COMPCS|059.393|21T1|19980821|F
COMP9021|5200159|Meng, Haoran                                      |3502/3|ACTLE1|057.788|21T1|19930102|M
COMP3231|5225224|Yu, Hao Alex                                      |3789/2|COMPER|067.284|21T1|20011215|M
COMP1531|5271699|Lee, Gordon Tao Jin                               |3778/1|COMPCS|051.326|21T1|19980816|M
COMP3211|5219840|Kim, Nicholas                                     |8543|COMPCS|043.404|21T1|19971105|M
ENGG1811|5262430|Tao, Michelle Jing                                |3791/1|CVENRT|068.868|21T1|19950813|F
COMP6441|5272592|Zhang, Eric Jordan                                |3778/1|SENGAH|041.490|21T1|20011201|M
COMP6080|5221277|Yang, Justin Jun                                  |3778/2|COMPCS|068.831|21T1|20010413|M
COMP3411|5262292|Wang, Joshua Ziyi                                 |8543|COMPA1|046.269|21T1|19981226|M
COMP3311|5258037|Li, James Jacky Ryan                              |3778/2|COMPCS|045.122|21T1|19950917|M
COMP1511|5201990|Chen, Joshua Jie                                  |8543|COMPA1|070.375|21T1|20030501|M
DPST1091|5244156|Wu, Cameron Nicolas Ka                            |3707/1|SENGAH|098.910|21T1|20001129|M
COMP9417|5261894|Wang, Xin                                         |3707/4|COMPAS COMPSS|021.177|21T1|19981016|F
COMP6080|5247575|Li, Nathan David                                  |8543|COMPA1|077.012|21T1|20030109|M
COMP2521|5213762|Chen, Charles Cameron Sean Hao                    |3785/3|COMPSS|012.844|21T1|19920810|M
COMP2041|5237485|Song, Jessica Shu                                 |3707/1|COMPAS|006.744|21T1|19910413|F
COMP9321|5287264|Lu, Jonathan Dylan                                |3785/1|COMPA1|092.833|21T1|20011230|M
COMP9321|5266160|Song, Luke Yuan                                   |3768/2|AEROAH|086.877|21T1|19960306|M
COMP2521|5290881|Li, Hannah                                        |3778/2|COMPA1|078.858|21T1|20010623|F
COMP3311|5247605|Nguyen, Brendan Jordan Chi                        |3707/3|UNDL-U|077.236|21T1|20030511|M
COMP3311|5210371|Qian, Aaron                                       |3589/2|CRWTA1 ENGLC2|082.446|21T1|19940915|M
SENG3011|5221685|Hu, Alan                                          |3182/2|COMPDS|044.848|21T1|19951122|M
COMP9021|5210994|Zhang, Samuel Isaac                               |8543|COMPA1|030.577|21T1|19971130|M
COMP4951|5260886|Shi, Jiaqi Jun Yuxuan                             |3784/2|SENGAH|079.756|21T1|19970409|M
DPST1013|5245217|Liu, David Nicholas Lachlan                       |8543|COMPA1|069.729|21T1|20011105|M
COMP6451|5280686|Zheng, Jordan Tong                                |8750/1|MATHC2 PSYCA1|021.027|21T1|19990405|M
ENGG1811|5239231|Shen, Henry Yan Ethan                             |3707/2|COMPCS|063.166|21T1|19970320|M
COMP9020|5227433|Wu, Chen Yuchen Tim                               |4515/1|COMPA1 MTRNAH|029.523|21T1|20021026|M
COMP9902|5296358|Yu, Yuchen Joshua                                 |3784/2|COMPA1|051.023|21T1|20000901|M
COMP3311|5237539|Zhou, Oliver Yiming Yuxuan                        |3707/2|SENGAH|073.499|21T1|19990215|M
DPGE1002|5211330|Ma, Sophia Jiaqi                                  |3764/6|MATHC2 PHYSL1|065.694|21T1|19971124|F
ENGG1811|5214384|Yang, James George Anthony                        |3778/1|COMPCS|085.929|21T1|19810604|M
COMP9321|5259261|Wu, Brian James                                   |3784/1|COMPAS COMPSS|061.691|21T1|20010929|M
COMP9331|5235089|Wei, Lucas Robert                                 |3782/1|SENGD1|069.018|21T1|19830915|M
COMP1511|5226301|Huang, Chun                                       |3785/3|MTRNAH|028.996|21T1|19991118|M
DPST1013|5269347|Liu, Lachlan                                      |3778/2|COMPCS|067.982|21T1|20010719|M
COMP1531|5224357|Chan, Emily                                       |7002/1|COMPZ1|065.997|21T1|20021219|F
COMP1511|5205478|Chen, David Caleb                                 |8543|COMPA1|081.404|21T1|20010709|M
SENG3011|5218878|Wang, Kevin Jeffrey                               |8543|COMPA1|061.914|21T1|19990817|M
COMP3131|5282239|Wang, Xin                                         |8543|COMPA1|029.229|21T1|19950122|F
COMP9902|5289398|Li, Daniel Raymond Luke                           |8543|COMPA1|073.410|21T1|20010823|M
COMP1511|5269235|Wang, Sarah                                       |8543|COMPA1|067.425|21T1|19960330|F
COMP1511|5263001|Shi, Jun Kenneth Alex Rui                         |3785/2|COMPI1|023.121|21T1|19980426|M
COMP3411|5251864|Han, Michelle                                     |3674/1|COMPZ1|053.957|21T1|20021026|F
DPBS1100|5292577|Yuan, Alex                                        |3784/1|DPENG1|061.651|21T1|19991106|M
DPST1081|5204538|Peng, Yilin Shu Alice                             |3959/2|BIOTB1|046.643|21T1|20001123|F
COMP6080|5247011|Lam, Frank                                        |3785/2|ECONL1|059.348|21T1|19941124|M
COMP3411|5229025|Yang, Harry Jiaqi                                 |7002/1|MTRNAH|013.785|21T1|19890409|M
COMP9417|5254549|Zhu, . Xin                                        |3959/1|COMPSS|021.805|21T1|19930131|M
COMP1511|5256859|Zhou, Andrew                                      |3778/1|COMPAS|043.604|21T1|19930706|M
ENGG1811|5203769|Li, Daniel Jonathan Mohammed                      |8543|COMPA1|091.683|21T1|20010118|M
ENGG1811|5235605|Lu, Sarah Anna                                    |3784/3|UNDL-U|032.610|21T1|20010312|F
COMP1531|5206150|Li, Patrick Tianyu                                |3778/3|COMPA1|029.044|21T1|19980122|M
COMP9417|5232396|Cai, Adam Kevin                                   |8543|DPBSA1|074.805|21T1|20030304|M
COMP9321|5215745|Wang, Kevin Kevin Adrian                          |8543|COMPA1|077.961|21T1|19871118|M
COMP6441|5229824|Nguyen, Alice Angela Rachel Jennifer              |3778/1|SENGAH|098.260|21T1|19980215|F
DPBS1150|5227225|Liang, Yue                                        |7004/1|DPBSA1|083.868|21T1|19990211|M
COMP9044|5263058|Qiu, Lachlan Noah                                 |4515/1|COMPBH|084.186|21T1|19981208|M
COMP9315|5257605|Huang, Luke Timothy                               |3778/2|COMPCS|062.158|21T1|20020126|M
COMP1511|5229565|Yang, Emily Sophia Jennifer                       |8543|COMPA1|028.076|21T1|20000821|F
COMP9201|5225930|Nguyen, Adrian Anthony                            |3707/1|COMPCS|018.843|21T1|19940706|M
COMP3821|5278324|Chau, Aaron                                       |7001/1|COMPI1|076.742|21T1|19921021|M
COMP9315|5251982|Jain, Henry                                       |3764/3|ELECBH|048.045|21T1|20020106|M
SENG3011|5286621|Zhao, Brendan Noah                                |3707/3|COMPCS|044.043|21T1|20000228|M
COMP4952|5267696|Wu, Matthew Jun Yuhao                             |8543|COMPA1|087.796|21T1|20010923|M
COMP6441|5221959|Li, Christopher                                   |3778/1|SENGAH|007.362|21T1|20030325|M
COMP9315|5219944|Yang, Alexander                                   |3778/1|SENGAH|036.542|21T1|19981119|M
COMP3900|5245975|Zhao, Yu Yilin                                    |3778/1|COMPA1|049.397|21T1|19960319|F
COMP9318|5233370|Fu, Michelle Jing Siqi                            |3789/2|BINFAH|059.728|21T1|19950223|F
COMP3311|5257402|Zhang, Daniel Simon                               |8543|COMPA1|093.977|21T1|19940426|M
SENG2021|5203951|Liu, Daniel                                       |3778/2|COMPCS|088.127|21T1|19970619|M
DPGE1001|5208938|Zhang, Alexander                                  |8543|COMPA1|082.174|21T1|19970816|M
COMP9021|5261994|Zhang, Xin                                        |8543|COMPA1|033.044|21T1|19980625|F
COMP3411|5244733|Yang, Isaac                                       |3707/2|DPBSA1|069.645|21T1|20030331|M
COMP1531|5269085|Guan, Brendan Ke Aaron Jonathan                   |3736/4|MATHJ1 SENGAH|061.458|21T1|20001212|M
COMP2041|5275573|Fang, Lin                                         |3959/2|ACCTA1 FINSA1|031.409|21T1|20010825|M
COMP6080|5231878|Huang, William Calvin                             |8543|SENGAH|024.904|21T1|19990925|M
COMP3311|5233973|Chen, James Ethan                                 |8543|COMPA1|079.819|21T1|19951005|M
COMP6841|5277658|Lam, Rachel Sophia                                |3707/2|UNDL-U|043.958|21T1|20011003|F
DPST1021|5208938|Zhang, Alexander                                  |8543|COMPA1|082.174|21T1|19970816|M
SENG3011|5283272|Guo, Rachel Rachel Jessica                        |7002/1|UNDL-U|039.191|21T1|20030730|F
COMP6441|5224338|Zou, George Rui                                   |3778/1|MECHAH|009.134|21T1|19960814|M
SENG2021|5246807|Liang, Xin Alice                                  |3784/3|DPBSA1|069.130|21T1|19980225|F
COMP9021|5252375|Li, William Long Brian                            |8543|COMPA1|045.084|21T1|20030620|M
COMP9318|5233980|Li, James                                         |8543|COMPA1|057.797|21T1|19970121|M
COMP9021|5245341|Wang, Anna Shu                                    |3707/1|SENGAH|069.354|21T1|19950603|F
COMP9318|5201907|Chan, Lin Jeremy David Austin                     |8543|BINFAH|049.939|21T1|20000813|M
COMP9318|5287428|Chen, Sophia Jiaqi Jing Jennifer                  |3778/1|SENGAH|054.629|21T1|19780901|F
COMP6841|5298188|Feng, Samuel Zheng Darren                         |3768/1|DPENX1|069.425|21T1|19850813|M
COMP9334|5238249|Lam, Liam Muhammad Angus                          |1650|MTRNAH|087.495|21T1|19920713|M
COMP9020|5230226|Yuan, Peter Isaac Stephen Paul Jacob              |3784/4|COMPY1|082.668|21T1|19960519|M
COMP2521|5239153|Wang, Jing Xinyi                                  |8543|COMPA1|075.263|21T1|19980622|F
COMP6441|5293898|Huang, Jacob                                      |3707/1|BINFAH|014.500|21T1|20030312|M
COMP9024|5261508|Li, Yiming David Noah Brendan                     |1650|COMPAS COMPDS|051.182|21T1|20010219|M
COMP1511|5217511|Yao, Xin Kai                                      |3620/4|COMPD1 MATHM1|072.286|21T1|20030109|M
COMP2521|5268014|Chen, Michelle Jiaqi                              |3785/5|COMPSS|069.705|21T1|19980812|F
COMP9321|5273639|Chen, Alexander Alan Joseph                       |8543|COMPA1|085.666|21T1|20020829|M
DPGE1003|5219860|Huang, Yue Xinyi Alice                            |3707/2|COMPA1|097.376|21T1|19991207|F
COMP9321|5208734|Zhou, Sophia Ying                                 |3785/3|DPSTB1|027.147|21T1|20000614|F
COMP1511|5241648|Yu, . Marcus                                      |3778/3|SENGAH|029.192|21T1|19890704|M
COMP6080|5253187|Li, William William                               |8543|COMPA1|019.695|21T1|19970615|M
COMP3891|5244116|Dong, Shu Xinyi                                   |3778/2|AEROAH|072.030|21T1|19960314|F
ENGG1811|5261871|Duan, Yifan Isaac Chen                            |3781/1|COMPA1 MATHM1|010.758|21T1|19981125|M
COMP1531|5268992|Zhang, Andrew Kevin                               |8543|COMPA1|034.991|21T1|20000511|M
COMP9318|5275568|Gong, Jing Rohan Vincent                          |3674/2|MTRNAH|000.473|21T1|20021026|M
DPBS1140|5209599|Singh, Kenneth Jie                                |3674/2|ENGGAH|090.393|21T1|19970623|M
COMP4141|5285438|Li, Ethan Max                                     |8543|COMPA1|070.912|21T1|20020601|M
COMP9311|5259794|Tan, Zachary Jeffrey                              |3789/1|DPENH1|013.738|21T1|19850913|M
COMP3900|5244578|Lin, Yu Yuhao                                     |3781/1|SENGAH|085.644|21T1|19931208|M
COMP1531|5206170|Li, Liam                                          |3707/3|COMPSS|019.072|21T1|19970209|M
COMP3411|5205459|Li, Daniel                                        |8543|COMPA1|045.944|21T1|19981027|M
COMP2521|5241416|Mo, Mark Oscar                                    |3767/5|COMPJ1|059.082|21T1|19980417|M
COMP9020|5241741|Ma, Thomas                                        |3778/3|MTRNAH|084.919|21T1|19930207|M
COMP9417|5297232|Lam, Marcus William                               |3707/2|DPBSA1|048.235|21T1|19921021|M
COMP9021|5259510|Liu, Joshua Richard Bowen Yang                    |8543|COMPA1|051.367|21T1|20021216|M
COMP3411|5243571|Zhong, Adrian Chun Aaron                          |7543|COMPA1 UNDL-U|042.640|21T1|20020722|M
COMP2521|5285647|Zhou, Haoyu Calvin                                |3784/2|MECHAH|060.498|21T1|20020719|M
COMP3821|5286863|He, Eric Stephen                                  |3784/1|COMPBH|043.474|21T1|20030325|M
COMP1531|5229448|Zhang, Andrew Varun                               |3778/2|COMPAS|062.820|21T1|20030615|M
COMP3331|5205208|Li, Andrew Jordan                                 |8543|SENGAH|091.335|21T1|20030320|M
SENG2021|5279440|Li, Benjamin Benjamin                             |8543|COMPA1|066.540|21T1|19960111|M
COMP9318|5297086|Wang, Jessica Xin                                 |8543|COMPA1|056.732|21T1|19961116|F
SENG2021|5204173|Peng, Thomas Yuxuan Luke                          |3789/2|DPENB1|047.042|21T1|19951127|M
ENGG1811|5206369|Zhang, Lachlan Brian Gabriel Chi                  |3785/1|COMPI1|009.398|21T1|19951028|M
COMP9900|5261390|Zhong, Bowen Long                                 |3707/4|DPBSA1|033.529|21T1|19941019|M
COMP2111|5237311|Zhang, Jason Nicolas Nicholas                     |8543|COMPA1|026.661|21T1|20020213|M
COMP9021|5233370|Fu, Michelle Jing Siqi                            |3789/2|BINFAH|059.728|21T1|19950223|F
COMP6080|5264916|Chen, Eric                                        |8543|SENGAH|002.488|21T1|19960912|M
COMP9020|5260932|Zhao, Yilin Yue                                   |3768/5|COMPQS|085.310|21T1|19970515|F
COMP9331|5292469|Shen, John                                        |3785/3|COMPAS|065.470|21T1|19920927|M
DPST1021|5201377|Zhou, Yuhang Joel William                         |3778/3|COMPAS COMPCS|088.610|21T1|20000910|M
DPST1014|5209887|Li, Yan Tao                                       |3785/5|COMPCS|049.817|21T1|19991115|M
DPST1024|5220570|Chen, Steven Kelvin                               |8338|COMPCS|051.437|21T1|19941019|M
COMP9021|5279130|Chen, Emily Angela                                |8543|COMPA1|075.241|21T1|19990522|F
COMP3211|5272845|Ding, Jie Ziyi                                    |3768/2|AEROAH|083.367|21T1|19900915|M
COMP1511|5209018|Chen, Nicholas Matthew Xin                        |5543|COMPA1 MATHM1|081.407|21T1|20030409|M
COMP6080|5239701|Park, Richard Yue Dylan Jacky                     |3784/2|UNDL-U|082.407|21T1|19971202|M
DPST1091|5240665|Zhao, Yue Stephen                                 |7543|DPBSA1|021.654|21T1|20010602|M
COMP6841|5276074|Zhang, Daniel                                     |8543|COMPA1|055.009|21T1|19901213|M
DPBS1140|5288680|Lu, Noah                                          |3707/1|COMPAS|032.275|21T1|19950430|M
COMP9417|5284381|Chen, Yu Grace                                    |8543|COMPA1|019.403|21T1|19981028|F
DPBS1120|5281884|Liu, Ying                                         |3778/2|COMPAS COMPSS|012.162|21T1|19970114|F
COMP3411|5297511|Shi, Yi Xin                                       |3782/1|DPENG1|033.382|21T1|20030324|F
COMP2521|5240010|Lee, Yifan Jeffrey Peng Joshua                    |3707/3|COMPAS|045.466|21T1|19980609|M
COMP9021|5243532|Lin, Hao Zihan                                    |3707/3|COMPAS|052.071|21T1|19990821|M
COMP6441|5261183|Liu, Daniel Timothy                               |8543|COMPA1|035.865|21T1|19971203|M
DPST1051|5238373|Chen, Jessica Catherine Jessica Emily Xin         |8543|COMPA1|081.925|21T1|19971225|F
COMP2041|5266191|Cheng, Mohammad Mark Jonathan                     |3791/2|COMPA1 LAWSA1|075.302|21T1|20000218|M
COMP2041|5263822|Sun, Muhammad Edward                              |3785/3|COMPAS|041.793|21T1|19971003|M
COMP6441|5219595|Jin, Kevin Kelvin Luke                            |3959/3|COMPAS|089.989|21T1|19810128|M
COMP2521|5224692|Zhang, Jason                                      |8543|COMPA1|045.787|21T1|20020727|M
COMP9517|5237324|Wang, Xin Yue                                     |8543|COMPA1|053.321|21T1|20011211|F
COMP9201|5205790|Tan, Michelle Jing Sophia                         |3782/3|ELECAH|045.560|21T1|19960319|F
COMP2041|5255482|Zhang, Jessica                                    |3781/3|COMPA1|045.284|21T1|19791123|F
DPST1032|5264039|Zhan, Jacob                                       |3784/2|UNDL-U|049.308|21T1|19950123|M
COMP1531|5293994|Lim, Wei Justin                                   |3959/3|COMPCS|034.034|21T1|20001203|M
COMP1511|5232263|Shi, Max Ali Marcus                               |7001/1|MATHE1|049.787|21T1|19950726|M
COMP9044|5256619|Li, Yi                                            |3956/3|ZBUSAR|063.032|21T1|20000821|F
COMP9311|5244136|Zhang, James Zihao                                |8543|COMPA1|087.201|21T1|19980926|M
COMP2521|5219194|Lee, Christopher Zheng Varun                      |3707/3|COMPAS|063.543|21T1|19990407|M
COMP4952|5254763|Huang, Jack Martin                                |3778/1|COMPCS|035.113|21T1|19991117|M
SENG3011|5244735|Ge, Varun Varun                                   |7543|COMPA1 CVENAH|030.306|21T1|19870210|M
COMP9315|5290544|Yang, Patrick Christian                           |3778/2|COMPA1|093.413|21T1|19891129|M
COMP3331|5218965|Yao, Dean Richard David Andy Angus                |3778/1|UNDL-U|009.605|21T1|19960219|M
COMP9021|5279187|Chau, Chun Calvin                                 |3707/2|COMPA1 LAWSA1|049.770|21T1|19850206|M
COMP3821|5248339|Khan, Jacob Sean                                  |3789/4|MTRNAH|039.895|21T1|19960605|M
COMP9321|5227644|Shi, Jennifer Rachel                              |3970/1|DPENH1|043.334|21T1|19981118|F
DPST1072|5295561|Li, Jing                                          |8543|COMPA1|012.427|21T1|19990815|F
COMP1511|5223627|Zhao, Yu Cheuk                                    |3707/1|COMPAS|028.169|21T1|19910605|M
COMP4337|5218299|Sun, Patrick                                      |3959/2|COMPSS|005.670|21T1|19981107|M
DPST1014|5282921|Feng, Ricky Yuhao Stephen                         |4515/1|MATHE1|051.696|21T1|19941002|M
DPBS1140|5267635|Yang, Joshua                                      |3778/2|SENGAH|083.613|21T1|19951124|M
COMP9020|5287959|Ho, Yifan                                         |3784/3|COMPA1|057.189|21T1|20011002|M
DPGE1001|5220022|Lu, Long Rahul                                    |3782/2|COMPY1 FINSA1|029.937|21T1|20030130|M
COMP9318|5203630|He, Henry Jie                                     |3784/2|COMPBH|079.383|21T1|20020520|M
COMP9321|5218555|Bui, Anthony Gabriel Victor Jiawei Angus          |3781/2|DPBSA1|013.135|21T1|19970929|M
COMP9331|5238373|Chen, Jessica Catherine Jessica Emily Xin         |8543|COMPA1|081.925|21T1|19971225|F
ENGG1811|5247083|Liu, Nicholas Han                                 |3778/2|DPBSA1|099.980|21T1|19750213|M
COMP6080|5204379|Huynh, Jiahao Han                                 |8404/1|COMPA1 MARKA1|075.813|21T1|19950904|M
COMP2521|5273724|Zhou, Wei                                         |3778/2|COMPCS|068.998|21T1|20001205|M
COMP3331|5209603|Shi, Tao Yang Vincent                             |3674/1|SENGAH|019.643|21T1|20020301|M
COMP9021|5254241|Zheng, Yi                                         |3529/1|SOLABH|059.898|21T1|20000406|F
SENG3011|5241103|Chang, Jack Timothy                               |3781/4|MATHA1|068.069|21T1|20030224|M
COMP4951|5225758|Wang, Jeffrey Jiahao Dylan                        |3707/1|COMPBH|001.416|21T1|19920320|M
COMP1531|5261870|Nguyen, Sophia Sophia Siqi Xinyi                  |7543|COMPA1 FINSA1|062.154|21T1|20000720|F
COMP2041|5255918|Liu, Karl Dominic                                 |3784/1|COMPA1 MECHAH|080.917|21T1|20010523|M
COMP1531|5276664|Xu, Yuhao Martin                                  |3778/3|COMPAS|007.145|21T1|20020409|M
COMP1531|5245671|Xiong, Adam Nicholas                              |3783/3|DPEND1|010.719|21T1|20020717|M
COMP2521|5269820|Huynh, Benjamin Yiming                            |3767/3|AEROAH|030.475|21T1|20020505|M
COMP6841|5292751|Li, Alexander Jordan                              |3778/2|COMPA1|057.705|21T1|19990122|M
COMP2041|5298139|Nguyen, Hao Brian Nicholas                        |3707/3|COMPA1|048.749|21T1|20021204|M
COMP9902|5288261|Wan, Matthew Yiwei                                |3789/4|COMPA1|015.683|21T1|19861011|M
COMP9321|5280591|Zheng, Yu Chi Steven                              |8543|COMPSS|085.512|21T1|19980731|M
COMP1531|5268673|Huynh, Yue                                        |3778/1|COMPSS|021.930|21T1|19950816|M
COMP9020|5273560|Liu, Ziyi Liang Jake Yiwei                        |3762/2|COMPA1 ECONJ1|046.223|21T1|19991018|M
COMP2041|5207145|Nguyen, Austin David                              |3768/3|COMPA1 DIGMD2|031.378|21T1|19881026|M
COMP2041|5283216|Li, Xinyi Ying Yue                                |3674/2|COMPA1 MATHA1|060.039|21T1|19970221|F
COMP3311|5244094|Wen, Ka                                           |3783/1|DPENA1|071.556|21T1|19960219|M
COMP9321|5270270|Xu, Jack Tianyu Timothy                           |7004/1|COMPBH|020.504|21T1|19990324|M
COMP3331|5264785|Huang, Alexander Xin Tianyu                       |8543|COMPA1|031.358|21T1|20000106|M
COMP3311|5217444|Zhang, Emily Michelle Sarah                       |3707/3|SENGAH|040.362|21T1|19970821|F
COMP3331|5278440|Fu, Richard Martin                                |7543|DPENP1|086.428|21T1|20001022|M
COMP6080|5221643|Zhang, Alexander Ka                               |8543|COMPA1|007.443|21T1|20020911|M
COMP1511|5231267|Liao, James                                       |3784/1|COMPA1 DIGMD2|062.043|21T1|20000715|M
COMP4951|5290168|Ding, Angus Yuan                                  |3778/1|DPBSA1|063.591|21T1|20011130|M
COMP9311|5275297|Zhou, Hannah                                      |3674/4|CVENIH|052.627|21T1|20000627|F
COMP2041|5248124|Lu, John Yi                                       |3781/4|COMPZ1|045.445|21T1|19980104|M
COMP9020|5283398|Li, Yu                                            |8543|COMPA1|078.976|21T1|19950810|F
COMP3411|5290290|Zhang, Isaac Peter Chi                            |3784/3|UNDL-U|037.562|21T1|19960815|M
COMP9315|5270969|Chan, Zachary Alan                                |5543|ENGGAH|049.285|21T1|20030310|M
COMP6841|5214074|Wang, William Yuxin                               |8543|COMPA1|040.917|21T1|19980303|M
COMP3331|5214388|Li, Benjamin Luke Timothy                         |8543|COMPA1|011.711|21T1|19990515|M
DPGE1001|5246276|Luo, Jake                                         |7543|COMPSS|066.639|21T1|19980114|M
COMP9318|5237333|Wang, Michael Wei                                 |8543|COMPA1|043.313|21T1|20020718|M
